2023-01-16/19:18:27 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:34 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-16/19:18:35 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
